"filename","path","session","protocol","label","split","repeat","start_sec","end_sec","duration_sec","sample_rate","sample_format","adc_center","pcm_gain","pcm16_gain"
noise_172.wav,noise\noise_172.wav,i2s_noise_session,noise,noise,train,4,15.000,20.000,5.000,16000,pcm16,0,1,1
noise_173.wav,noise\noise_173.wav,i2s_noise_session,noise,noise,train,5,20.000,25.000,5.000,16000,pcm16,0,1,1
noise_174.wav,noise\noise_174.wav,i2s_noise_session,noise,noise,train,6,25.000,30.000,5.000,16000,pcm16,0,1,1
noise_175.wav,noise\noise_175.wav,i2s_noise_session,noise,noise,test,7,30.000,35.000,5.000,16000,pcm16,0,1,1
noise_176.wav,noise\noise_176.wav,i2s_noise_session,noise,noise,train,8,35.000,40.000,5.000,16000,pcm16,0,1,1
noise_177.wav,noise\noise_177.wav,i2s_noise_session,noise,noise,train,9,40.000,45.000,5.000,16000,pcm16,0,1,1
noise_178.wav,noise\noise_178.wav,i2s_noise_session,noise,noise,train,10,45.000,50.000,5.000,16000,pcm16,0,1,1
noise_179.wav,noise\noise_179.wav,i2s_noise_session,noise,noise,train,1,0.000,5.000,5.000,16000,pcm16,0,1,1
noise_180.wav,noise\noise_180.wav,i2s_noise_session,noise,noise,test,2,5.000,10.000,5.000,16000,pcm16,0,1,1
noise_181.wav,noise\noise_181.wav,i2s_noise_session,noise,noise,train,3,10.000,15.000,5.000,16000,pcm16,0,1,1
noise_182.wav,noise\noise_182.wav,i2s_noise_session,noise,noise,train,4,15.000,20.000,5.000,16000,pcm16,0,1,1
noise_183.wav,noise\noise_183.wav,i2s_noise_session,noise,noise,train,5,20.000,25.000,5.000,16000,pcm16,0,1,1
noise_184.wav,noise\noise_184.wav,i2s_noise_session,noise,noise,train,6,25.000,30.000,5.000,16000,pcm16,0,1,1
noise_185.wav,noise\noise_185.wav,i2s_noise_session,noise,noise,test,7,30.000,35.000,5.000,16000,pcm16,0,1,1
noise_186.wav,noise\noise_186.wav,i2s_noise_session,noise,noise,train,8,35.000,40.000,5.000,16000,pcm16,0,1,1
noise_187.wav,noise\noise_187.wav,i2s_noise_session,noise,noise,train,9,40.000,45.000,5.000,16000,pcm16,0,1,1
noise_188.wav,noise\noise_188.wav,i2s_noise_session,noise,noise,train,10,45.000,50.000,5.000,16000,pcm16,0,1,1
nasal_inhale_111.wav,nasal_inhale\nasal_inhale_111.wav,i2s_nasal_session,nasal,nasal_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
nasal_exhale_111.wav,nasal_exhale\nasal_exhale_111.wav,i2s_nasal_session,nasal,nasal_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
nasal_inhale_112.wav,nasal_inhale\nasal_inhale_112.wav,i2s_nasal_session,nasal,nasal_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
nasal_exhale_112.wav,nasal_exhale\nasal_exhale_112.wav,i2s_nasal_session,nasal,nasal_exhale,train,2,9.250,11.250,2.000,16000,pcm16,0,1,1
nasal_inhale_113.wav,nasal_inhale\nasal_inhale_113.wav,i2s_nasal_session,nasal,nasal_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
nasal_exhale_113.wav,nasal_exhale\nasal_exhale_113.wav,i2s_nasal_session,nasal,nasal_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
nasal_inhale_114.wav,nasal_inhale\nasal_inhale_114.wav,i2s_nasal_session,nasal,nasal_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
nasal_exhale_114.wav,nasal_exhale\nasal_exhale_114.wav,i2s_nasal_session,nasal,nasal_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
nasal_inhale_115.wav,nasal_inhale\nasal_inhale_115.wav,i2s_nasal_session,nasal,nasal_inhale,test,5,24.250,26.250,2.000,16000,pcm16,0,1,1
nasal_exhale_115.wav,nasal_exhale\nasal_exhale_115.wav,i2s_nasal_session,nasal,nasal_exhale,test,5,27.250,29.250,2.000,16000,pcm16,0,1,1
nasal_inhale_116.wav,nasal_inhale\nasal_inhale_116.wav,i2s_nasal_session,nasal,nasal_inhale,train,6,30.250,32.250,2.000,16000,pcm16,0,1,1
nasal_exhale_116.wav,nasal_exhale\nasal_exhale_116.wav,i2s_nasal_session,nasal,nasal_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
nasal_inhale_117.wav,nasal_inhale\nasal_inhale_117.wav,i2s_nasal_session,nasal,nasal_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
nasal_exhale_117.wav,nasal_exhale\nasal_exhale_117.wav,i2s_nasal_session,nasal,nasal_exhale,train,7,39.250,41.250,2.000,16000,pcm16,0,1,1
nasal_inhale_118.wav,nasal_inhale\nasal_inhale_118.wav,i2s_nasal_session,nasal,nasal_inhale,train,8,42.250,44.250,2.000,16000,pcm16,0,1,1
nasal_exhale_118.wav,nasal_exhale\nasal_exhale_118.wav,i2s_nasal_session,nasal,nasal_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
nasal_inhale_119.wav,nasal_inhale\nasal_inhale_119.wav,i2s_nasal_session,nasal,nasal_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
nasal_exhale_119.wav,nasal_exhale\nasal_exhale_119.wav,i2s_nasal_session,nasal,nasal_exhale,train,9,51.250,53.250,2.000,16000,pcm16,0,1,1
nasal_inhale_120.wav,nasal_inhale\nasal_inhale_120.wav,i2s_nasal_session,nasal,nasal_inhale,test,10,54.250,56.250,2.000,16000,pcm16,0,1,1
nasal_exhale_120.wav,nasal_exhale\nasal_exhale_120.wav,i2s_nasal_session,nasal,nasal_exhale,test,10,57.250,59.250,2.000,16000,pcm16,0,1,1
nasal_inhale_121.wav,nasal_inhale\nasal_inhale_121.wav,i2s_nasal_session,nasal,nasal_inhale,train,11,60.250,62.250,2.000,16000,pcm16,0,1,1
nasal_exhale_121.wav,nasal_exhale\nasal_exhale_121.wav,i2s_nasal_session,nasal,nasal_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
nasal_inhale_122.wav,nasal_inhale\nasal_inhale_122.wav,i2s_nasal_session,nasal,nasal_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
nasal_exhale_122.wav,nasal_exhale\nasal_exhale_122.wav,i2s_nasal_session,nasal,nasal_exhale,train,12,69.250,71.250,2.000,16000,pcm16,0,1,1
nasal_inhale_123.wav,nasal_inhale\nasal_inhale_123.wav,i2s_nasal_session,nasal,nasal_inhale,train,13,72.250,74.250,2.000,16000,pcm16,0,1,1
nasal_exhale_123.wav,nasal_exhale\nasal_exhale_123.wav,i2s_nasal_session,nasal,nasal_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
nasal_inhale_124.wav,nasal_inhale\nasal_inhale_124.wav,i2s_nasal_session,nasal,nasal_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
nasal_exhale_124.wav,nasal_exhale\nasal_exhale_124.wav,i2s_nasal_session,nasal,nasal_exhale,train,14,81.250,83.250,2.000,16000,pcm16,0,1,1
nasal_inhale_125.wav,nasal_inhale\nasal_inhale_125.wav,i2s_nasal_session,nasal,nasal_inhale,test,15,84.250,86.250,2.000,16000,pcm16,0,1,1
nasal_exhale_125.wav,nasal_exhale\nasal_exhale_125.wav,i2s_nasal_session,nasal,nasal_exhale,test,15,87.250,89.250,2.000,16000,pcm16,0,1,1
nasal_inhale_126.wav,nasal_inhale\nasal_inhale_126.wav,i2s_nasal_session,nasal,nasal_inhale,train,16,90.250,92.250,2.000,16000,pcm16,0,1,1
nasal_exhale_126.wav,nasal_exhale\nasal_exhale_126.wav,i2s_nasal_session,nasal,nasal_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
nasal_inhale_127.wav,nasal_inhale\nasal_inhale_127.wav,i2s_nasal_session,nasal,nasal_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
nasal_exhale_127.wav,nasal_exhale\nasal_exhale_127.wav,i2s_nasal_session,nasal,nasal_exhale,train,17,99.250,101.250,2.000,16000,pcm16,0,1,1
nasal_inhale_128.wav,nasal_inhale\nasal_inhale_128.wav,i2s_nasal_session,nasal,nasal_inhale,train,18,102.250,104.250,2.000,16000,pcm16,0,1,1
nasal_exhale_128.wav,nasal_exhale\nasal_exhale_128.wav,i2s_nasal_session,nasal,nasal_exhale,train,18,105.250,107.250,2.000,16000,pcm16,0,1,1
nasal_inhale_129.wav,nasal_inhale\nasal_inhale_129.wav,i2s_nasal_session,nasal,nasal_inhale,train,19,108.250,110.250,2.000,16000,pcm16,0,1,1
nasal_exhale_129.wav,nasal_exhale\nasal_exhale_129.wav,i2s_nasal_session,nasal,nasal_exhale,train,19,111.250,113.250,2.000,16000,pcm16,0,1,1
nasal_inhale_130.wav,nasal_inhale\nasal_inhale_130.wav,i2s_nasal_session,nasal,nasal_inhale,test,20,114.250,116.250,2.000,16000,pcm16,0,1,1
nasal_exhale_130.wav,nasal_exhale\nasal_exhale_130.wav,i2s_nasal_session,nasal,nasal_exhale,test,20,117.250,119.250,2.000,16000,pcm16,0,1,1
nasal_inhale_136.wav,nasal_inhale\nasal_inhale_136.wav,i2s_nasal_session,nasal,nasal_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
nasal_exhale_135.wav,nasal_exhale\nasal_exhale_135.wav,i2s_nasal_session,nasal,nasal_exhale,test,1,3.250,5.250,2.000,16000,pcm16,0,1,1
nasal_inhale_137.wav,nasal_inhale\nasal_inhale_137.wav,i2s_nasal_session,nasal,nasal_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
nasal_exhale_136.wav,nasal_exhale\nasal_exhale_136.wav,i2s_nasal_session,nasal,nasal_exhale,train,2,9.250,11.250,2.000,16000,pcm16,0,1,1
nasal_inhale_138.wav,nasal_inhale\nasal_inhale_138.wav,i2s_nasal_session,nasal,nasal_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
nasal_exhale_137.wav,nasal_exhale\nasal_exhale_137.wav,i2s_nasal_session,nasal,nasal_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
nasal_inhale_139.wav,nasal_inhale\nasal_inhale_139.wav,i2s_nasal_session,nasal,nasal_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
nasal_exhale_138.wav,nasal_exhale\nasal_exhale_138.wav,i2s_nasal_session,nasal,nasal_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
nasal_inhale_140.wav,nasal_inhale\nasal_inhale_140.wav,i2s_nasal_session,nasal,nasal_inhale,test,5,24.250,26.250,2.000,16000,pcm16,0,1,1
nasal_exhale_139.wav,nasal_exhale\nasal_exhale_139.wav,i2s_nasal_session,nasal,nasal_exhale,train,5,27.250,27.552,0.302,16000,pcm16,0,1,1
nasal_inhale_141.wav,nasal_inhale\nasal_inhale_141.wav,i2s_nasal_session,nasal,nasal_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
nasal_exhale_139.wav,nasal_exhale\nasal_exhale_139.wav,i2s_nasal_session,nasal,nasal_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
nasal_inhale_142.wav,nasal_inhale\nasal_inhale_142.wav,i2s_nasal_session,nasal,nasal_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
nasal_exhale_140.wav,nasal_exhale\nasal_exhale_140.wav,i2s_nasal_session,nasal,nasal_exhale,test,2,9.250,11.250,2.000,16000,pcm16,0,1,1
nasal_inhale_143.wav,nasal_inhale\nasal_inhale_143.wav,i2s_nasal_session,nasal,nasal_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
nasal_exhale_141.wav,nasal_exhale\nasal_exhale_141.wav,i2s_nasal_session,nasal,nasal_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
nasal_inhale_144.wav,nasal_inhale\nasal_inhale_144.wav,i2s_nasal_session,nasal,nasal_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
nasal_exhale_142.wav,nasal_exhale\nasal_exhale_142.wav,i2s_nasal_session,nasal,nasal_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
nasal_inhale_145.wav,nasal_inhale\nasal_inhale_145.wav,i2s_nasal_session,nasal,nasal_inhale,test,5,24.250,26.250,2.000,16000,pcm16,0,1,1
nasal_exhale_143.wav,nasal_exhale\nasal_exhale_143.wav,i2s_nasal_session,nasal,nasal_exhale,train,5,27.250,29.250,2.000,16000,pcm16,0,1,1
nasal_inhale_146.wav,nasal_inhale\nasal_inhale_146.wav,i2s_nasal_session,nasal,nasal_inhale,train,6,30.250,32.250,2.000,16000,pcm16,0,1,1
nasal_exhale_144.wav,nasal_exhale\nasal_exhale_144.wav,i2s_nasal_session,nasal,nasal_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
nasal_inhale_147.wav,nasal_inhale\nasal_inhale_147.wav,i2s_nasal_session,nasal,nasal_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
nasal_exhale_145.wav,nasal_exhale\nasal_exhale_145.wav,i2s_nasal_session,nasal,nasal_exhale,test,7,39.250,41.250,2.000,16000,pcm16,0,1,1
nasal_inhale_148.wav,nasal_inhale\nasal_inhale_148.wav,i2s_nasal_session,nasal,nasal_inhale,train,8,42.250,44.250,2.000,16000,pcm16,0,1,1
nasal_exhale_146.wav,nasal_exhale\nasal_exhale_146.wav,i2s_nasal_session,nasal,nasal_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
nasal_inhale_149.wav,nasal_inhale\nasal_inhale_149.wav,i2s_nasal_session,nasal,nasal_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
nasal_exhale_147.wav,nasal_exhale\nasal_exhale_147.wav,i2s_nasal_session,nasal,nasal_exhale,train,9,51.250,53.250,2.000,16000,pcm16,0,1,1
nasal_inhale_150.wav,nasal_inhale\nasal_inhale_150.wav,i2s_nasal_session,nasal,nasal_inhale,test,10,54.250,56.250,2.000,16000,pcm16,0,1,1
nasal_exhale_148.wav,nasal_exhale\nasal_exhale_148.wav,i2s_nasal_session,nasal,nasal_exhale,train,10,57.250,59.250,2.000,16000,pcm16,0,1,1
nasal_inhale_151.wav,nasal_inhale\nasal_inhale_151.wav,i2s_nasal_session,nasal,nasal_inhale,train,11,60.250,62.250,2.000,16000,pcm16,0,1,1
nasal_exhale_149.wav,nasal_exhale\nasal_exhale_149.wav,i2s_nasal_session,nasal,nasal_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
nasal_inhale_152.wav,nasal_inhale\nasal_inhale_152.wav,i2s_nasal_session,nasal,nasal_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
nasal_exhale_150.wav,nasal_exhale\nasal_exhale_150.wav,i2s_nasal_session,nasal,nasal_exhale,test,12,69.250,71.250,2.000,16000,pcm16,0,1,1
nasal_inhale_153.wav,nasal_inhale\nasal_inhale_153.wav,i2s_nasal_session,nasal,nasal_inhale,train,13,72.250,74.250,2.000,16000,pcm16,0,1,1
nasal_exhale_151.wav,nasal_exhale\nasal_exhale_151.wav,i2s_nasal_session,nasal,nasal_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
nasal_inhale_154.wav,nasal_inhale\nasal_inhale_154.wav,i2s_nasal_session,nasal,nasal_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
nasal_exhale_152.wav,nasal_exhale\nasal_exhale_152.wav,i2s_nasal_session,nasal,nasal_exhale,train,14,81.250,83.250,2.000,16000,pcm16,0,1,1
nasal_inhale_155.wav,nasal_inhale\nasal_inhale_155.wav,i2s_nasal_session,nasal,nasal_inhale,test,15,84.250,86.250,2.000,16000,pcm16,0,1,1
nasal_exhale_153.wav,nasal_exhale\nasal_exhale_153.wav,i2s_nasal_session,nasal,nasal_exhale,train,15,87.250,89.250,2.000,16000,pcm16,0,1,1
nasal_inhale_156.wav,nasal_inhale\nasal_inhale_156.wav,i2s_nasal_session,nasal,nasal_inhale,train,16,90.250,92.250,2.000,16000,pcm16,0,1,1
nasal_exhale_154.wav,nasal_exhale\nasal_exhale_154.wav,i2s_nasal_session,nasal,nasal_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
nasal_inhale_157.wav,nasal_inhale\nasal_inhale_157.wav,i2s_nasal_session,nasal,nasal_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
nasal_exhale_155.wav,nasal_exhale\nasal_exhale_155.wav,i2s_nasal_session,nasal,nasal_exhale,test,17,99.250,101.250,2.000,16000,pcm16,0,1,1
nasal_inhale_158.wav,nasal_inhale\nasal_inhale_158.wav,i2s_nasal_session,nasal,nasal_inhale,train,18,102.250,104.250,2.000,16000,pcm16,0,1,1
nasal_exhale_156.wav,nasal_exhale\nasal_exhale_156.wav,i2s_nasal_session,nasal,nasal_exhale,train,18,105.250,107.250,2.000,16000,pcm16,0,1,1
nasal_inhale_159.wav,nasal_inhale\nasal_inhale_159.wav,i2s_nasal_session,nasal,nasal_inhale,train,19,108.250,110.250,2.000,16000,pcm16,0,1,1
nasal_exhale_157.wav,nasal_exhale\nasal_exhale_157.wav,i2s_nasal_session,nasal,nasal_exhale,train,19,111.250,113.250,2.000,16000,pcm16,0,1,1
nasal_inhale_160.wav,nasal_inhale\nasal_inhale_160.wav,i2s_nasal_session,nasal,nasal_inhale,test,20,114.250,116.250,2.000,16000,pcm16,0,1,1
nasal_exhale_158.wav,nasal_exhale\nasal_exhale_158.wav,i2s_nasal_session,nasal,nasal_exhale,train,20,117.250,119.250,2.000,16000,pcm16,0,1,1
noise_189.wav,noise\noise_189.wav,i2s_noise_session,noise,noise,train,1,0.000,5.000,5.000,16000,pcm16,0,1,1
noise_190.wav,noise\noise_190.wav,i2s_noise_session,noise,noise,test,2,5.000,10.000,5.000,16000,pcm16,0,1,1
noise_191.wav,noise\noise_191.wav,i2s_noise_session,noise,noise,train,3,10.000,15.000,5.000,16000,pcm16,0,1,1
noise_192.wav,noise\noise_192.wav,i2s_noise_session,noise,noise,train,4,15.000,20.000,5.000,16000,pcm16,0,1,1
noise_193.wav,noise\noise_193.wav,i2s_noise_session,noise,noise,train,5,20.000,25.000,5.000,16000,pcm16,0,1,1
noise_194.wav,noise\noise_194.wav,i2s_noise_session,noise,noise,train,6,25.000,30.000,5.000,16000,pcm16,0,1,1
noise_195.wav,noise\noise_195.wav,i2s_noise_session,noise,noise,test,7,30.000,35.000,5.000,16000,pcm16,0,1,1
noise_196.wav,noise\noise_196.wav,i2s_noise_session,noise,noise,train,8,35.000,40.000,5.000,16000,pcm16,0,1,1
noise_197.wav,noise\noise_197.wav,i2s_noise_session,noise,noise,train,9,40.000,45.000,5.000,16000,pcm16,0,1,1
noise_198.wav,noise\noise_198.wav,i2s_noise_session,noise,noise,train,10,45.000,50.000,5.000,16000,pcm16,0,1,1
noise_199.wav,noise\noise_199.wav,i2s_noise_session,noise,noise,train,1,0.000,5.000,5.000,16000,pcm16,0,1,1
noise_200.wav,noise\noise_200.wav,i2s_noise_session,noise,noise,test,2,5.000,10.000,5.000,16000,pcm16,0,1,1
noise_201.wav,noise\noise_201.wav,i2s_noise_session,noise,noise,train,3,10.000,15.000,5.000,16000,pcm16,0,1,1
noise_202.wav,noise\noise_202.wav,i2s_noise_session,noise,noise,train,4,15.000,20.000,5.000,16000,pcm16,0,1,1
noise_203.wav,noise\noise_203.wav,i2s_noise_session,noise,noise,train,5,20.000,25.000,5.000,16000,pcm16,0,1,1
noise_204.wav,noise\noise_204.wav,i2s_noise_session,noise,noise,train,6,25.000,30.000,5.000,16000,pcm16,0,1,1
noise_205.wav,noise\noise_205.wav,i2s_noise_session,noise,noise,test,7,30.000,35.000,5.000,16000,pcm16,0,1,1
noise_206.wav,noise\noise_206.wav,i2s_noise_session,noise,noise,train,8,35.000,40.000,5.000,16000,pcm16,0,1,1
noise_207.wav,noise\noise_207.wav,i2s_noise_session,noise,noise,train,9,40.000,45.000,5.000,16000,pcm16,0,1,1
noise_208.wav,noise\noise_208.wav,i2s_noise_session,noise,noise,train,10,45.000,50.000,5.000,16000,pcm16,0,1,1
nasal_inhale_161.wav,nasal_inhale\nasal_inhale_161.wav,i2s_nasal_session,nasal,nasal_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
nasal_exhale_159.wav,nasal_exhale\nasal_exhale_159.wav,i2s_nasal_session,nasal,nasal_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
nasal_inhale_162.wav,nasal_inhale\nasal_inhale_162.wav,i2s_nasal_session,nasal,nasal_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
nasal_exhale_160.wav,nasal_exhale\nasal_exhale_160.wav,i2s_nasal_session,nasal,nasal_exhale,test,2,9.250,11.250,2.000,16000,pcm16,0,1,1
nasal_inhale_163.wav,nasal_inhale\nasal_inhale_163.wav,i2s_nasal_session,nasal,nasal_inhale,train,3,12.250,14.250,2.000,16000,pcm16,0,1,1
nasal_exhale_161.wav,nasal_exhale\nasal_exhale_161.wav,i2s_nasal_session,nasal,nasal_exhale,train,3,15.250,17.250,2.000,16000,pcm16,0,1,1
nasal_inhale_164.wav,nasal_inhale\nasal_inhale_164.wav,i2s_nasal_session,nasal,nasal_inhale,train,4,18.250,20.250,2.000,16000,pcm16,0,1,1
nasal_exhale_162.wav,nasal_exhale\nasal_exhale_162.wav,i2s_nasal_session,nasal,nasal_exhale,train,4,21.250,23.250,2.000,16000,pcm16,0,1,1
nasal_inhale_165.wav,nasal_inhale\nasal_inhale_165.wav,i2s_nasal_session,nasal,nasal_inhale,test,5,24.250,26.250,2.000,16000,pcm16,0,1,1
nasal_exhale_163.wav,nasal_exhale\nasal_exhale_163.wav,i2s_nasal_session,nasal,nasal_exhale,train,5,27.250,29.250,2.000,16000,pcm16,0,1,1
nasal_inhale_166.wav,nasal_inhale\nasal_inhale_166.wav,i2s_nasal_session,nasal,nasal_inhale,train,6,30.250,32.250,2.000,16000,pcm16,0,1,1
nasal_exhale_164.wav,nasal_exhale\nasal_exhale_164.wav,i2s_nasal_session,nasal,nasal_exhale,train,6,33.250,35.250,2.000,16000,pcm16,0,1,1
nasal_inhale_167.wav,nasal_inhale\nasal_inhale_167.wav,i2s_nasal_session,nasal,nasal_inhale,train,7,36.250,38.250,2.000,16000,pcm16,0,1,1
nasal_exhale_165.wav,nasal_exhale\nasal_exhale_165.wav,i2s_nasal_session,nasal,nasal_exhale,test,7,39.250,41.250,2.000,16000,pcm16,0,1,1
nasal_inhale_168.wav,nasal_inhale\nasal_inhale_168.wav,i2s_nasal_session,nasal,nasal_inhale,train,8,42.250,44.250,2.000,16000,pcm16,0,1,1
nasal_exhale_166.wav,nasal_exhale\nasal_exhale_166.wav,i2s_nasal_session,nasal,nasal_exhale,train,8,45.250,47.250,2.000,16000,pcm16,0,1,1
nasal_inhale_169.wav,nasal_inhale\nasal_inhale_169.wav,i2s_nasal_session,nasal,nasal_inhale,train,9,48.250,50.250,2.000,16000,pcm16,0,1,1
nasal_exhale_167.wav,nasal_exhale\nasal_exhale_167.wav,i2s_nasal_session,nasal,nasal_exhale,train,9,51.250,53.250,2.000,16000,pcm16,0,1,1
nasal_inhale_170.wav,nasal_inhale\nasal_inhale_170.wav,i2s_nasal_session,nasal,nasal_inhale,test,10,54.250,56.250,2.000,16000,pcm16,0,1,1
nasal_exhale_168.wav,nasal_exhale\nasal_exhale_168.wav,i2s_nasal_session,nasal,nasal_exhale,train,10,57.250,59.250,2.000,16000,pcm16,0,1,1
nasal_inhale_171.wav,nasal_inhale\nasal_inhale_171.wav,i2s_nasal_session,nasal,nasal_inhale,train,11,60.250,62.250,2.000,16000,pcm16,0,1,1
nasal_exhale_169.wav,nasal_exhale\nasal_exhale_169.wav,i2s_nasal_session,nasal,nasal_exhale,train,11,63.250,65.250,2.000,16000,pcm16,0,1,1
nasal_inhale_172.wav,nasal_inhale\nasal_inhale_172.wav,i2s_nasal_session,nasal,nasal_inhale,train,12,66.250,68.250,2.000,16000,pcm16,0,1,1
nasal_exhale_170.wav,nasal_exhale\nasal_exhale_170.wav,i2s_nasal_session,nasal,nasal_exhale,test,12,69.250,71.250,2.000,16000,pcm16,0,1,1
nasal_inhale_173.wav,nasal_inhale\nasal_inhale_173.wav,i2s_nasal_session,nasal,nasal_inhale,train,13,72.250,74.250,2.000,16000,pcm16,0,1,1
nasal_exhale_171.wav,nasal_exhale\nasal_exhale_171.wav,i2s_nasal_session,nasal,nasal_exhale,train,13,75.250,77.250,2.000,16000,pcm16,0,1,1
nasal_inhale_174.wav,nasal_inhale\nasal_inhale_174.wav,i2s_nasal_session,nasal,nasal_inhale,train,14,78.250,80.250,2.000,16000,pcm16,0,1,1
nasal_exhale_172.wav,nasal_exhale\nasal_exhale_172.wav,i2s_nasal_session,nasal,nasal_exhale,train,14,81.250,83.250,2.000,16000,pcm16,0,1,1
nasal_inhale_175.wav,nasal_inhale\nasal_inhale_175.wav,i2s_nasal_session,nasal,nasal_inhale,test,15,84.250,86.250,2.000,16000,pcm16,0,1,1
nasal_exhale_173.wav,nasal_exhale\nasal_exhale_173.wav,i2s_nasal_session,nasal,nasal_exhale,train,15,87.250,89.250,2.000,16000,pcm16,0,1,1
nasal_inhale_176.wav,nasal_inhale\nasal_inhale_176.wav,i2s_nasal_session,nasal,nasal_inhale,train,16,90.250,92.250,2.000,16000,pcm16,0,1,1
nasal_exhale_174.wav,nasal_exhale\nasal_exhale_174.wav,i2s_nasal_session,nasal,nasal_exhale,train,16,93.250,95.250,2.000,16000,pcm16,0,1,1
nasal_inhale_177.wav,nasal_inhale\nasal_inhale_177.wav,i2s_nasal_session,nasal,nasal_inhale,train,17,96.250,98.250,2.000,16000,pcm16,0,1,1
nasal_exhale_175.wav,nasal_exhale\nasal_exhale_175.wav,i2s_nasal_session,nasal,nasal_exhale,test,17,99.250,101.250,2.000,16000,pcm16,0,1,1
nasal_inhale_178.wav,nasal_inhale\nasal_inhale_178.wav,i2s_nasal_session,nasal,nasal_inhale,train,18,102.250,104.250,2.000,16000,pcm16,0,1,1
nasal_exhale_176.wav,nasal_exhale\nasal_exhale_176.wav,i2s_nasal_session,nasal,nasal_exhale,train,18,105.250,107.250,2.000,16000,pcm16,0,1,1
nasal_inhale_179.wav,nasal_inhale\nasal_inhale_179.wav,i2s_nasal_session,nasal,nasal_inhale,train,19,108.250,110.250,2.000,16000,pcm16,0,1,1
nasal_exhale_177.wav,nasal_exhale\nasal_exhale_177.wav,i2s_nasal_session,nasal,nasal_exhale,train,19,111.250,113.250,2.000,16000,pcm16,0,1,1
nasal_inhale_180.wav,nasal_inhale\nasal_inhale_180.wav,i2s_nasal_session,nasal,nasal_inhale,test,20,114.250,116.250,2.000,16000,pcm16,0,1,1
nasal_exhale_178.wav,nasal_exhale\nasal_exhale_178.wav,i2s_nasal_session,nasal,nasal_exhale,train,20,117.250,119.250,2.000,16000,pcm16,0,1,1
mouth_inhale_081.wav,mouth_inhale\mouth_inhale_081.wav,i2s_mouth__session,mouth,mouth_inhale,train,1,0.250,2.250,2.000,16000,pcm16,0,1,1
mouth_exhale_081.wav,mouth_exhale\mouth_exhale_081.wav,i2s_mouth__session,mouth,mouth_exhale,train,1,3.250,5.250,2.000,16000,pcm16,0,1,1
mouth_inhale_082.wav,mouth_inhale\mouth_inhale_082.wav,i2s_mouth__session,mouth,mouth_inhale,train,2,6.250,8.250,2.000,16000,pcm16,0,1,1
mouth_exhale_082.wav,mouth_exhale\mouth_exhale_082.wav,i2s_mouth__session,mouth,mouth_exhale,train,2,9.250,11.250,2.000,16000,pcm16,0,1,1
